Fecha,Precio,RetornoLog,Volatilidad_7d,Volatilidad_14d,Volatilidad_21d,Volatilidad_28d
2022-01-05,43451.13,-0.0533458970167032,0.5165437720019135,0.5551157277323093,0.521345754365657,0.6024507677567947
2022-01-06,43082.31,-0.00852438625717462,0.4780957052601231,0.47191822108207765,0.5142355205533335,0.5673302831035588
2022-01-07,41566.48,-0.03581839879060997,0.5057962573907363,0.4823550159480566,0.518133352395929,0.5790197746069554
2022-01-08,41679.74,0.0027210861918856148,0.36358344042831975,0.4894723617685175,0.5118968103011073,0.5474722132403554
2022-01-09,41864.62,0.00442591939892638,0.3983403438847685,0.48608322239247825,0.5135265116881619,0.5441312813940806
2022-01-10,41822.49,-0.0010068457032168852,0.41534557475318584,0.4864107984082978,0.5119687732360515,0.49061640647130245
2022-01-11,42729.29,0.02145040043967803,0.4925212593293728,0.42998440007822447,0.4849328513462348,0.4788901586995732
2022-01-12,43902.66,0.027090276943410884,0.3948128372374814,0.455084790818603,0.5046604879778984,0.4894075638440665
2022-01-13,42560.11,-0.03105748088409937,0.4580075365760373,0.46295874316485275,0.46513306884116756,0.4931037109549331
2022-01-14,43059.96,0.011676133382902501,0.36122220747472555,0.46729848096257376,0.4716245318550555,0.48472706082816147
2022-01-15,43084.29,0.0005648665034966843,0.3623989300530724,0.42260026459944927,0.4729300827354912,0.4804149703012745
2022-01-16,43071.66,-0.0002931892710942959,0.364241025299586,0.4239249628541279,0.46957459929081813,0.48051087167259604
2022-01-17,42201.62,-0.020406631301085873,0.4052854454221104,0.4259592319565774,0.47151923828743614,0.48363378992203243
2022-01-18,42352.12,0.0035598699462948903,0.37021777273780404,0.4274775163111861,0.40588061048757307,0.45445651107425233
2022-01-19,41660.01,-0.016476803005825883,0.29278471640532866,0.3455572913366449,0.4016723270580859,0.4562957532257806
2022-01-20,40680.91,-0.023782735226194826,0.2600449235684651,0.36084244564643503,0.3995739096601375,0.41901464773465036
2022-01-21,36445.31,-0.109946159879111,0.7554352171386016,0.6367977178978927,0.585794974360404,0.5564205135269064
2022-01-22,35071.42,-0.038426226985850784,0.7309227232619951,0.6493579589659827,0.5638500282192496,0.564379573969641
2022-01-23,36244.55,0.032902471390134344,0.8421683109941484,0.6852753328039976,0.5976097482343962,0.5839678888073192
2022-01-24,36660.35,0.011406764386201865,0.8823037147721351,0.692889196942499,0.6053575616165382,0.5889457306987764
2022-01-25,36958.32,0.008095001638556682,0.8902764460251855,0.6794128517103215,0.6105937806404539,0.5585530105258266
2022-01-26,36809.34,-0.004039173875103207,0.8973150724308696,0.6491493712364104,0.5809613218664014,0.5563317176825006
2022-01-27,37160.1,0.009483987687842301,0.9155306573359032,0.6497675726880704,0.5854415875354522,0.554103848646886
2022-01-28,37716.56,0.014863650295472364,0.42103552718114895,0.6529069021453637,0.5780605700858334,0.5587754941204105
2022-01-29,38166.84,0.011867820497437117,0.20990409047810846,0.6602904760145997,0.5814308251127605,0.54413187658338
2022-01-30,37881.76,-0.007497346048860223,0.16379843972393965,0.6587513213336758,0.5803291391623961,0.54411537183788
2022-01-31,38466.9,0.015328401493649993,0.17338670251919053,0.6668586459931218,0.5862234541690533,0.5490724046637759
2022-02-01,38694.59,0.005901665736712944,0.17316860292136424,0.6679684930662948,0.5774305246508465,0.5503408623226663
2022-02-02,36896.36,-0.04758689578779582,0.43014025507004705,0.6992344597624981,0.5862079840593145,0.5440059623705287
2022-02-03,37311.61,0.01119163707773322,0.43251940778883646,0.7008179719655611,0.5826991341551958,0.5473379935977543
